UserID,Question,Answer,Difficulty,Topic
297,What can a player wear to look at Endermen without angering them?,Carved Pumpkin,Easy,Minecraft
298,"Which crop is used in a cake recipe alongside milk, sugar and an egg?",Wheat,Easy,Minecraft
299,Which mob can be built with four iron blocks and a carved pumpkin?,Iron Golem,Easy,Minecraft
300,Which dimension is filled with Piglins and Ghasts?,The Nether,Easy,Minecraft
301,Which fluid can prevent fall damage when a player lands in it?,Water,Easy,Minecraft
302,Which Nether block gives off a light level of 15?,Glowstone,Easy,Minecraft
303,What materials are used to craft a standard bow?,Sticks and String,Easy,Minecraft
304,Which Ghast drop is used to brew Potions of Regeneration?,Ghast Tear,Easy,Minecraft
305,Which green block lets players bounce without taking fall damage when they are not sneaking?,Slime Block,Easy,Minecraft
306,Which tree type naturally grows in standard swamp biomes and is often covered in vines?,Oak,Easy,Minecraft
307,Which item can propel a player who is flying with Elytra?,Firework Rocket,Easy,Minecraft
308,Which block produces a redstone signal when a player or mob steps on it?,Pressure Plate,Easy,Minecraft
309,What happens when a player tries to sleep in a normal bed in the Nether or the End?,The bed explodes,Easy,Minecraft
310,Which item is used to barter with adult Piglins?,Gold Ingot,Easy,Minecraft
311,What color dye is made by smelting a sea pickle?,Lime Dye,Medium,Minecraft
312,Which aquatic mob can be fed raw cod to lead players toward a nearby treasure chest?,Dolphin,Medium,Minecraft
313,Which villager profession buys paper and sells enchanted books?,Librarian,Medium,Minecraft
314,Which potion effect must be applied before curing a zombie villager?,Weakness,Medium,Minecraft
315,How many iron ingots are represented in the recipe for an anvil?,Thirty-one,Medium,Minecraft
316,Which rare biome has a mycelium surface and naturally spawning Mooshrooms?,Mushroom Fields,Medium,Minecraft
317,Which enchantment increases the loot dropped by slain mobs?,Looting,Medium,Minecraft
318,What block is crafted from four pieces of string?,White Wool,Medium,Minecraft
319,Which block can be pushed by a piston but will not be pulled by a sticky piston?,Glazed Terracotta,Medium,Minecraft
320,Which boss is summoned using four soul sand blocks and three wither skeleton skulls?,The Wither,Medium,Minecraft
321,Which enchantment creates frosted ice beneath a player walking over water?,Frost Walker,Medium,Minecraft
322,Which food can be fed to a baby sheep to speed up its growth?,Wheat,Medium,Minecraft
323,Which potion is made by corrupting a Potion of Swiftness with a fermented spider eye?,Potion of Slowness,Medium,Minecraft
324,What is the maximum number of blocks a standard piston can push?,Twelve,Medium,Minecraft
325,Which Overworld structure contains naturally generated silverfish spawners?,Stronghold,Medium,Minecraft
326,"What item is crafted with a book, a feather and an ink sac?",Book and Quill,Medium,Minecraft
327,"In Java Edition, what kind of block directly above a chest prevents it from opening?",An opaque full block,Medium,Minecraft
328,Which Phantom drop can repair Elytra in an anvil?,Phantom Membrane,Medium,Minecraft
329,Which villager profession is created using a composter?,Farmer,Medium,Minecraft
330,Which illager drops the Totem of Undying?,Evoker,Medium,Minecraft
331,Which block makes boats travel extremely quickly across its surface?,Blue Ice,Medium,Minecraft
332,Which flower can be crafted into light blue dye and naturally grows in swamps?,Blue Orchid,Medium,Minecraft
333,Which block lets players set their spawn point in the Nether?,Respawn Anchor,Medium,Minecraft
334,Which Guardian drop is needed to craft sea lanterns?,Prismarine Crystals,Medium,Minecraft
335,Which enchantment makes an item disappear instead of dropping when its player dies?,Curse of Vanishing,Medium,Minecraft
336,Which passive mob is immune to fire and can be ridden across lava?,Strider,Medium,Minecraft
337,In which biome category does emerald ore naturally generate?,Mountain biomes,Medium,Minecraft
338,Which key is pressed with F3 to toggle advanced tooltips in Java Edition?,H,Medium,Minecraft
339,"In Java Edition, which ingredient can be brewed directly into a water bottle to make a mundane potion?",Redstone Dust,Medium,Minecraft
340,What instrument does a note block play when placed on sand?,Snare Drum,Medium,Minecraft
341,Which hostile mob inflicts Levitation with its projectile?,Shulker,Medium,Minecraft
342,Which block beneath a campfire makes its smoke rise much higher?,Hay Bale,Medium,Minecraft
343,Which ingot is combined with a Netherite Upgrade Smithing Template to upgrade diamond gear?,Netherite Ingot,Medium,Minecraft
344,"On October 31, what can zombies sometimes spawn wearing in Java Edition?",A carved pumpkin or jack o'lantern,Medium,Minecraft
345,Which single furnace fuel item can smelt 100 items?,Lava Bucket,Medium,Minecraft
346,How many bookshelves are needed to unlock level 30 enchantments?,Fifteen,Medium,Minecraft
347,What instrument does a note block play when placed on stone?,Bass Drum,Medium,Minecraft
348,Which tool turns a Mooshroom into a regular cow?,Shears,Medium,Minecraft
349,What is the maximum delay setting of a redstone repeater?,Four redstone ticks,Medium,Minecraft
350,Which status effect distorts and warps the player's view?,Nausea,Medium,Minecraft
351,Which item is given to a dancing Allay to duplicate it?,Amethyst Shard,Medium,Minecraft
352,How many normally stackable items can a bundle hold?,Sixty-four,Medium,Minecraft
353,How many pieces of redstone dust are used to craft a target block?,Four,Medium,Minecraft
354,"At normal tick speed, how many game ticks pass in one real-life second?",Twenty,Hard,Minecraft
355,What is the explosion resistance value of obsidian?,1200,Hard,Minecraft
356,"In Java Edition, which block-state property determines an observer's orientation?",facing,Hard,Minecraft
357,At what rate does a standard hopper transfer items in one direction?,Two point five items per second,Hard,Minecraft
358,What is the maximum durability of an unused Elytra?,432,Hard,Minecraft
359,Which classic redstone block emits light level 15 while powered?,Redstone Lamp,Hard,Minecraft
360,"In Java Edition 26.2, what block-light level is required for most hostile mobs to spawn naturally in the Overworld?",Zero,Hard,Minecraft
361,What is the chance of a wither skeleton dropping its skull when killed by a player without Looting?,Two point five percent,Hard,Minecraft
362,How many experience levels does it cost to rename only an unmodified item in an anvil?,One,Hard,Minecraft
363,"In Java Edition, which NBT tag makes a mob immune to normal damage?",Invulnerable,Hard,Minecraft
364,How many health points does a standard Ender Dragon have?,Two hundred,Hard,Minecraft
365,How many redstone ticks does a wooden button stay active after a player presses it?,Fifteen,Hard,Minecraft
366,"Before Java Edition 1.13 removed numerical IDs, which ID represented bedrock?",Seven,Hard,Minecraft
367,What is the chance of an adult sheep naturally spawning with pink wool?,0.164 percent,Hard,Minecraft
368,How many snow layers equal the height of one full block?,Eight,Hard,Minecraft
369,What is the maximum signal strength of a daylight detector in clear noon sunlight?,Fifteen,Hard,Minecraft
370,How many experience points are dropped when the Ender Dragon is defeated for the first time?,Twelve thousand,Hard,Minecraft
371,How many hunger points does a golden carrot restore?,Six,Hard,Minecraft
372,What is the maximum outer width of a valid rectangular Nether portal frame?,Twenty-three blocks,Hard,Minecraft
373,How many uses does a standard pair of shears have before running out of durability?,238,Hard,Minecraft
374,"In Java Edition 26.2, how many 16-block-tall sections make up an Overworld chunk column?",Twenty-four,Hard,Minecraft
375,How many durability points does a wooden pickaxe have?,59,Hard,Minecraft
376,How many growth states does wheat have from newly planted to fully mature?,Eight,Hard,Minecraft
377,What is the chance that a thrown egg spawns four baby chickens?,One in 256,Hard,Minecraft
378,"Under default Java Edition gravity, what is a falling player's terminal velocity?",78.4 blocks per second,Hard,Minecraft
379,Which original item must be included when copying a written book onto Books and Quills?,Written Book,Hard,Minecraft
380,Which redstone component reads a cauldron's fill level and outputs a proportional signal?,Redstone Comparator,Hard,Minecraft
381,"In Java Edition, what is the default ExplosionPower value of a Ghast fireball?",One,Hard,Minecraft
382,"To reflect her chaotic personality, what names does Jinx give her rocket launcher and minigun?",Fishbones and Pow-Pow,Easy,League of Legends
383,Which high-ranking Demacian soldier fiercely protects his younger sister Lux while concealing her magical nature?,Garen Crownguard,Easy,League of Legends
384,"Demacia builds its walls and weapons from which pale, wood-like material that absorbs and stores magic?",Petricite,Easy,League of Legends
385,Which resurrected Ascended emperor raised the Sun Disc and set out to rebuild Shurima?,Azir,Easy,League of Legends
386,Whose death drove the Ruined King to madness and set the Ruination in motion?,Isolde,Easy,League of Legends
387,Which never-melting magical ice can only be safely wielded by an Iceborn?,True Ice,Easy,League of Legends
388,Which realm of nothingness seeks to unmake the physical world of Runeterra?,The Void,Easy,League of Legends
389,Which Piltover innovation combines magic with machinery?,Hextech,Easy,League of Legends
390,Which toxic undercity lies in the deep canyons beneath Piltover?,Zaun,Easy,League of Legends
391,Which secret society uses ancient magic to manipulate Noxus from the shadows?,The Black Rose,Easy,League of Legends
392,Which illusionist has manipulated Noxian history for centuries as the leader of the Black Rose?,LeBlanc,Easy,League of Legends
393,What title does Jericho Swain hold as Noxus's supreme military ruler?,Grand General,Easy,League of Legends
394,What official title marks Darius as the ultimate symbol of Noxian military might?,The Hand of Noxus,Easy,League of Legends
395,Which Demacian organization was Sylas forced to serve before violently rebelling against it?,The Mageseekers,Easy,League of Legends
396,Which pirate captain murdered Sarah Fortune's mother and sparked her lifelong quest for revenge?,Gangplank,Easy,League of Legends
397,What is the name of the lawless port city in the Serpent Isles?,Bilgewater,Easy,League of Legends
398,What were the Shadow Isles called before the Ruination corrupted them?,The Blessed Isles,Easy,League of Legends
399,Which spectral warden trapped Senna's soul inside his lantern?,Thresh,Easy,League of Legends
400,Which towering celestial mountain must mortals climb to seek the power of the Aspects?,Mount Targon,Easy,League of Legends
401,Which dominant Targonian religious order worships the sun and persecutes followers of the moon?,The Solari,Easy,League of Legends
402,Which persecuted Targonian sect worships the moon?,The Lunari,Easy,League of Legends
403,Which island region was devastated by Singed's chemical weapons during the Noxian invasion?,Ionia,Easy,League of Legends
404,Which Ionian martial art survived through Master Yi after Noxian chemical fire destroyed his homeland?,Wuju,Easy,League of Legends
405,Which magical Runeterran race has both human and animal characteristics?,Vastaya,Easy,League of Legends
406,Who is the flamboyant vastayan battle-dancer who fights alongside Xayah?,Rakan,Easy,League of Legends
407,What is the hidden magical homeland of the yordles?,Bandle City,Easy,League of Legends
408,What weapon does Teemo use to fire his poisoned darts?,A blowgun,Easy,League of Legends
409,What enchanted object does Braum famously wield as a shield?,A magical vault door,Easy,League of Legends
410,Which largely peaceful Freljordian tribe is led by Ashe?,The Avarosans,Easy,League of Legends
411,Which brutal Freljordian raiding tribe is led by Sejuani?,The Winter's Claw,Easy,League of Legends
412,What device did Ekko invent to rewind short periods of time?,The Z-Drive,Easy,League of Legends
413,What mining-inspired hextech weapons does Vi wear as a Piltover enforcer?,Hextech Atlas Gauntlets,Easy,League of Legends
414,What law-enforcement title does Caitlyn hold in Piltover?,Sheriff of Piltover,Easy,League of Legends
415,Which icy chasm serves as the prison of the primordial Watchers?,The Howling Abyss,Easy,League of Legends
416,Within what weapon was Aatrox imprisoned after the Darkin War?,His own sword,Easy,League of Legends
417,Which Zaunite alchemist created the chemical weapons Noxus used against Ionia?,Singed,Easy,League of Legends
418,Which limb did Gangplank lose when the Dead Pool was destroyed?,His arm,Easy,League of Legends
419,What is the name of the magical yeti befriended by Nunu?,Willump,Easy,League of Legends
420,What stuffed toy houses the fire demon Tybaulk?,Tibbers,Easy,League of Legends
421,"Through Alune's magic, from which celestial body does Aphelios receive his weapons?",The Moon,Easy,League of Legends
422,What is the name of Kled's cowardly drakalops companion?,Skaarl,Easy,League of Legends
423,Which sea deity known as the Bearded Lady does Illaoi serve?,Nagakabouros,Medium,League of Legends
424,What is a major outbreak of the Black Mist beyond the Shadow Isles called?,The Harrowing,Medium,League of Legends
